"row ID","Name","Count(Platform)","Min*(Year)","First(Genre)","First(Publisher)","Sum(NA_Sales)","Sum(EU_Sales)","Sum(JP_Sales)","Sum(Other_Sales)","Sum(Global_Sales)"
"Row2155","Disney Art Academy",1,2016,"Action","Nintendo",0.01,0.01,0.07,0.0,0.09
"Row2156","Disney Channel Collection Vol. 1",1,2004,"Misc","N/A",0.08,0.03,0.0,0.0,0.11
"Row2157","Disney Channel: All Star Party",1,2010,"Misc","Disney Interactive Studios",0.18,0.08,0.0,0.02,0.29
"Row2158","Disney Fairies: Tinker Bell",1,2008,"Adventure","Disney Interactive Studios",0.86,0.52,0.01,0.15,1.54
"Row2159","Disney Fairies: Tinker Bell and the Great Fairy Rescue",1,2010,"Adventure","Disney Interactive Studios",0.18,0.14,0.0,0.03,0.35
"Row2160","Disney Fairies: Tinker Bell and the Lost Treasure",1,2009,"Adventure","Disney Interactive Studios",0.57,0.35,0.02,0.1,1.04
"Row2161","Disney Friends",1,2007,"Simulation","Disney Interactive Studios",0.13,0.04,0.0,0.01,0.18
"Row2162","Disney Golf",1,2002,"Sports","Electronic Arts",0.07,0.06,0.02,0.02,0.17
"Row2163","Disney Guilty Party",1,2010,"Misc","Disney Interactive Studios",0.43,0.0,0.0,0.03,0.46
"Row2164","Disney Infinity",6,2013,"Action","Disney Interactive Studios",3.13,1.4800000000000002,0.0,0.5,5.12
"Row2165","Disney Infinity 2.0: Marvel Super Heroes",6,2014,"Action","Disney Interactive Studios",1.94,1.52,0.0,0.4900000000000001,3.95
"Row2166","Disney Infinity 3.0",5,2015,"Action","Disney Interactive Studios",0.9199999999999999,1.1300000000000001,0.0,0.30000000000000004,2.34
"Row2167","Disney Magic World 2",1,2015,"Action","Nintendo",0.0,0.0,0.19,0.0,0.19
"Row2168","Disney Magical World",1,2013,"Adventure","Nintendo",0.16,0.2,0.53,0.03,0.92
"Row2169","Disney Planes Fire & Rescue",3,2014,"Action","Disney Interactive Studios",0.02,0.14,0.0,0.01,0.19
"Row2170","Disney Princess",1,2003,"Platform","THQ",1.04,0.37,0.0,0.06,1.47
"Row2171","Disney Princess: Enchanted Journey",2,2007,"Adventure","Disney Interactive Studios",1.35,0.13,0.0,0.12,1.6099999999999999
"Row2172","Disney Princess: Enchanting Storybooks",2,2011,"Misc","THQ",0.34,0.15,0.0,0.05,0.54
"Row2173","Disney Princess: Magical Jewels",1,2007,"Adventure","Disney Interactive Studios",1.15,0.2,0.0,0.12,1.47
"Row2174","Disney Sing It",4,2008,"Misc","Disney Interactive Studios",1.6800000000000002,0.5800000000000001,0.0,0.25,2.51
"Row2175","Disney Sing It! High School Musical 3: Senior Year",4,2008,"Misc","Disney Interactive Studios",0.5800000000000001,0.51,0.0,0.46,1.5500000000000003
"Row2176","Disney Sing It: Family Hits",2,2010,"Misc","Disney Interactive Studios",0.5,0.22,0.0,0.07,0.78
"Row2177","Disney Sing It: Party Hits",2,2010,"Misc","Disney Interactive Studios",0.6,0.12,0.0,0.060000000000000005,0.77
"Row2178","Disney Sing It: Pop Hits",3,2009,"Misc","Disney Interactive Studios",1.35,0.35000000000000003,0.0,0.38,2.09
"Row2179","Disney Sports Basketball",1,2002,"Sports","Konami Digital Entertainment",0.01,0.0,0.0,0.0,0.02
"Row2180","Disney Sports Football",1,2002,"Sports","Konami Digital Entertainment",0.01,0.0,0.0,0.0,0.02
"Row2181","Disney Sports Skateboarding",2,2002,"Sports","Konami Digital Entertainment",0.1,0.03,0.0,0.0,0.13
"Row2182","Disney Sports Soccer",2,2002,"Sports","Konami Digital Entertainment",0.05,0.02,0.0,0.0,0.06
"Row2183","Disney Stitch Jam",1,2009,"Misc","Disney Interactive Studios",0.08,0.0,0.16,0.0,0.24
"Row2184","Disney TH!NK Fast: The Ultimate Trivia Showdown",2,2008,"Misc","Disney Interactive Studios",0.45,0.22,0.01,0.08,0.78
"Row2185","Disney Tangled",2,2010,"Action","Disney Interactive Studios",1.0499999999999998,0.54,0.0,0.14,1.73
"Row2186","Disney Universe",3,2011,"Action","Disney Interactive Studios",1.3399999999999999,0.68,0.0,0.24,2.27
"Row2187","Disney's 102 Dalmatians: Puppies to the Rescue",1,2000,"Platform","Eidos Interactive",0.34,0.23,0.0,0.04,0.62
"Row2188","Disney's A Christmas Carol",1,2009,"Adventure","Disney Interactive Studios",0.22,0.01,0.0,0.02,0.25
"Row2189","Disney's Aladdin",2,1993,"Platform","Capcom",0.96,0.35000000000000003,0.21,0.27,1.78
"Row2190","Disney's Aladdin in Nasira's Revenge",1,2000,"Action","Sony Computer Entertainment",0.05,0.04,0.0,0.01,0.09
"Row2191","Disney's American Dragon Jake Long: Attack of the Dark Dragon",1,2006,"Action","Disney Interactive Studios",0.15,0.0,0.0,0.01,0.16
"Row2192","Disney's Atlantis: The Lost Empire",2,2001,"Platform","Sony Computer Entertainment",0.19,0.1,0.0,0.01,0.29000000000000004
"Row2193","Disney's Brother Bear",1,2003,"Action","THQ",0.28,0.1,0.0,0.01,0.39
"Row2194","Disney's Chicken Little",4,2005,"Platform","Disney Interactive Studios",1.1300000000000001,0.51,0.0,0.09999999999999999,1.7600000000000002
"Row2195","Disney's Chicken Little: Ace In Action",1,2006,"Shooter","Disney Interactive Studios",0.06,0.0,0.0,0.0,0.06
"Row2196","Disney's Chip 'n Dale: Rescue Rangers",1,1990,"Platform","Capcom",0.68,0.14,0.35,0.02,1.19
"Row2197","Disney's Donald Duck Advance",1,2001,"Platform","Ubisoft",0.05,0.02,0.0,0.0,0.07
"Row2198","Disney's Donald Duck: Goin' Quackers",4,2000,"Platform","Ubisoft",0.23,0.12,0.0,0.02,0.37
"Row2199","Disney's DuckTales",2,1988,"Platform","Capcom",1.73,0.53,0.77,0.07,3.0999999999999996
"Row2200","Disney's Extreme Skate Adventure",4,2003,"Sports","Activision",0.5299999999999999,0.24,0.0,0.05,0.8300000000000001
"Row2201","Disney's Hercules / Disney's The Jungle Book: Groove Party / A Bug's Life",1,2003,"Misc","Sony Computer Entertainment",0.23,0.15,0.0,0.03,0.4
"Row2202","Disney's Hide & Sneak",1,2003,"Action","Capcom",0.03,0.01,0.0,0.0,0.03
"Row2203","Disney's Home on the Range",1,2004,"Action","Disney Interactive Studios",0.12,0.04,0.0,0.0,0.17
"Row2204","Disney's Kim Possible 2: Drakken's Demise",1,2004,"Platform","Disney Interactive Studios",0.47,0.17,0.0,0.01,0.66
"Row2205","Disney's Kim Possible 3: Team Possible",1,2005,"Platform","Disney Interactive Studios",0.33,0.12,0.0,0.01,0.46
"Row2206","Disney's Kim Possible: Global Gemini",1,2007,"Platform","Disney Interactive Studios",0.05,0.01,0.0,0.0,0.06
"Row2207","Disney's Kim Possible: Kimmunicator",1,2005,"Platform","Disney Interactive Studios",0.11,0.01,0.0,0.01,0.13
"Row2208","Disney's Kim Possible: Revenge of Monkey Fist",1,2002,"Platform","THQ",0.37,0.14,0.0,0.01,0.51
"Row2209","Disney's Lilo & Stitch",1,2002,"Platform","Ubisoft",0.77,0.29,0.0,0.02,1.08
"Row2210","Disney's Magical Mirror Starring Mickey Mouse",1,2002,"Adventure","Nintendo",0.15,0.04,0.0,0.01,0.19
"Row2211","Disney's Magical Quest 2 Starring Mickey and Minnie",1,2003,"Action","Capcom",0.05,0.02,0.0,0.0,0.06
"Row2212","Disney's Magical Quest 3 Starring Mickey and Donald",1,2003,"Action","Capcom",0.02,0.01,0.0,0.0,0.02
"Row2213","Disney's Magical Quest Starring Mickey and Minnie",1,2002,"Action","Nintendo",0.16,0.06,0.0,0.0,0.22
"Row2214","Disney's Meet the Robinsons",4,2007,"Action","Disney Interactive Studios",0.29000000000000004,0.01,0.0,0.02,0.33
"Row2215","Disney's PK: Out of the Shadows",2,2002,"Platform","Ubisoft",0.1,0.060000000000000005,0.0,0.02,0.16999999999999998
"Row2216","Disney's Party",2,2002,"Misc","Hudson Entertainment",0.09,0.03,0.0,0.0,0.12000000000000001
"Row2217","Disney's Peter Pan: Return to Never Land",1,2002,"Platform","Ubisoft",0.08,0.03,0.0,0.0,0.11
"Row2218","Disney's Planes",4,2013,"Simulation","Disney Interactive Studios",0.4,0.24000000000000002,0.0,0.06999999999999999,0.7
"Row2219","Disney's Stitch: Experiment 626",1,2002,"Action","Sony Computer Entertainment",0.15,0.12,0.0,0.04,0.31
"Row2220","Disney's Story Studio: Disney's Mulan",1,1999,"Misc","Sony Computer Entertainment",0.09,0.06,0.0,0.01,0.15
"Row2221","Disney's Tarzan",1,2000,"Platform","Activision",0.16,0.04,0.0,0.0,0.2
"Row2222","Disney's Tarzan / Disney's Aladdin in Nasira's Revenge / Disney's The Emperor's New Groove Action Game",1,2003,"Misc","Sony Computer Entertainment",0.69,0.47,0.0,0.08,1.23
"Row2223","Disney's Tarzan Untamed",2,2001,"Platform","Ubisoft",0.34,0.2,0.0,0.05,0.59
"Row2224","Disney's Tarzan: Return to the Jungle",1,2002,"Action","Activision",0.25,0.09,0.0,0.01,0.35
"Row2225","Disney's The Emperor's New Groove",1,2000,"Platform","Sony Computer Entertainment",0.17,0.12,0.0,0.02,0.31
"Row2226","Disney's The Haunted Mansion",3,2003,"Platform","Take-Two Interactive",0.33,0.18,0.0,0.05,0.5499999999999999
"Row2227","Disney's The Jungle Book",1,2002,"Platform","Ubisoft",0.07,0.03,0.0,0.0,0.1
"Row2228","Disney's The Lion King",2,1994,"Platform","Virgin Interactive",2.23,0.76,0.11,0.11,3.2
"Row2229","Disney's The Lion King: Simba's Mighty Adventure",1,2000,"Action","Activision",0.08,0.06,0.0,0.01,0.15
"Row2230","Disney's The Little Mermaid: Ariel's Undersea Adventure",1,2006,"Action","Disney Interactive Studios",0.73,0.03,0.0,0.06,0.81
"Row2231","Disney's Treasure Planet",2,2002,"Action","Sony Computer Entertainment",0.36,0.2,0.0,0.05,0.6100000000000001
"Row2232","Disney's Winnie the Pooh's Rumbly Tumbly Adventure",3,2005,"Platform","Ubisoft",0.2,0.09,0.0,0.02,0.33
"Row2233","Disruptor",1,1995,"Shooter","Interplay",0.07,0.05,0.0,0.01,0.13
"Row2234","Dissidia 012: Duodecim Final Fantasy",1,2011,"Fighting","Square Enix",0.21,0.13,0.46,0.08,0.89
"Row2235","Dissidia: Final Fantasy",1,2008,"Fighting","Square Enix",0.51,0.51,0.91,0.32,2.25
"Row2236","Dissidia: Final Fantasy Universal Tuning",1,2009,"Fighting","Square Enix",0.0,0.0,0.06,0.0,0.06
"Row2237","Diva Girls: Divas on Ice",2,2009,"Sports","505 Games",0.12000000000000001,0.01,0.0,0.01,0.14
"Row2238","Divinity II: Ego Draconis",2,2009,"Role-Playing","DTP Entertainment",0.19,0.09,0.0,0.03,0.32
"Row2239","Divinity II: Flames of Vengeance",1,2010,"Role-Playing","DTP Entertainment",0.0,0.02,0.0,0.01,0.03
"Row2240","Divinity II: The Dragon Knight Saga",1,2010,"Role-Playing","Focus Home Interactive",0.11,0.02,0.0,0.01,0.14
"Row2241","Divinity: Original Sin",3,2014,"Role-Playing","Focus Home Interactive",0.13,0.15999999999999998,0.02,0.05,0.36000000000000004
"Row2242","DmC: Devil May Cry",4,2013,"Action","Capcom",0.7,0.5800000000000001,0.2,0.22000000000000003,1.69
"Row2243","Do-Konjou Shougakussei: Bon Bita - Hadaka no Choujou Ketsusen!! Bita vs. Dokuro Dei!",1,2010,"Action","Namco Bandai Games",0.0,0.0,0.04,0.0,0.04
"Row2244","DoDonPachi Dai-Oujou: Black Label Extra",1,2009,"Shooter","5pb",0.0,0.0,0.02,0.0,0.02
"Row2245","DoDonPachi Daifukkatsu: Black Label",1,2011,"Shooter","Cave",0.0,0.0,0.01,0.0,0.01
"Row2246","DoDonPachi Resurrection",1,2010,"Shooter","Rising Star Games",0.0,0.05,0.0,0.01,0.05
"Row2247","DoDonPachi Saidaioujou",1,2013,"Shooter","Cave",0.0,0.0,0.01,0.0,0.01
"Row2248","Doctor Lautrec and the Forgotten Knights",1,2011,"Adventure","Konami Digital Entertainment",0.07,0.05,0.03,0.01,0.16
"Row2249","Doctor Who: Evacuation Earth",1,2010,"Adventure","Asylum Entertainment",0.0,0.14,0.0,0.02,0.16
"Row2250","Doctor Who: Return to Earth",1,2010,"Adventure","Asylum Entertainment",0.0,0.16,0.0,0.02,0.19
"Row2251","Dodge Racing: Charger vs Challenger",2,2009,"Racing","Zushi Games",0.14,0.0,0.0,0.01,0.15
"Row2252","Dog's Life",1,2003,"Adventure","Sony Computer Entertainment",0.21,0.16,0.0,0.05,0.42
"Row2253","Dogz",2,2004,"Simulation","Ubisoft",0.96,0.19,0.0,0.05,1.2
"Row2254","Dokapon Journey",1,2008,"Role-Playing","Sting",0.05,0.0,0.0,0.0,0.05
"Row2255","Dokapon Kingdom",2,2007,"Role-Playing","Sting",0.16999999999999998,0.04,0.02,0.02,0.24
"Row2256","Doki Doki! PreCure Narikiri Life!",1,2013,"Action","Namco Bandai Games",0.0,0.0,0.04,0.0,0.04
"Row2257","Doki Majo Plus",1,2009,"Adventure","SNK Playmore",0.0,0.0,0.02,0.0,0.02
"Row2258","Doki Oki",1,1995,"Adventure","Banpresto",0.0,0.0,0.02,0.0,0.03
"Row2259","Doki-Doki Universe",1,2013,"Adventure","Sony Computer Entertainment",0.01,0.04,0.0,0.01,0.06
"Row2260","DokiDoki Majo Shinpan!",1,2007,"Adventure","SNK Playmore",0.0,0.0,0.05,0.0,0.05
"Row2261","DokiDoki Majo Shinpan! 2",1,2008,"Adventure","SNK Playmore",0.0,0.0,0.03,0.0,0.03
"Row2262","Doko Demo Issho",1,2004,"Misc","Sony Computer Entertainment",0.0,0.0,0.1,0.0,0.1
"Row2263","Doko Demo Issho: Let's Gakkou!",1,2006,"Misc","Sony Computer Entertainment",0.0,0.0,0.04,0.0,0.04
"Row2264","Doko Demo Issyo",1,1999,"Misc","Sony Computer Entertainment",0.0,0.0,1.0,0.07,1.07
"Row2265","DokuSui: DokiDoki Suikoden",1,2011,"Role-Playing","Irem Software Engineering",0.0,0.0,0.01,0.0,0.01
"Row2266","Dokuro",1,2012,"Action","GungHo",0.0,0.0,0.01,0.0,0.01
"Row2267","Dollar Dash",1,2005,"Action","Take-Two Interactive",1.3,0.23,0.0,0.07,1.6
"Row2268","Dolly Kanon Dokidoki Tokimeki Himitsu no Ongaku Katsudou Start Desu!!",1,2014,"Adventure","Happinet",0.0,0.0,0.04,0.0,0.04
"Row2269","Dolphin",1,1983,"Action","Activision",0.27,0.02,0.0,0.0,0.29
"Row2270","Domino Rally",1,2007,"Action","Nordcurrent",0.05,0.0,0.0,0.0,0.05
"Row2271","Don Bradman Cricket 14",4,2014,"Sports","Tru Blu Entertainment",0.01,0.16,0.0,0.02,0.19
"Row2272","Don King Boxing",2,2009,"Sports","Take-Two Interactive",0.2,0.11,0.0,0.04,0.35000000000000003
"Row2273","Don King Presents: Prizefighter",1,2008,"Sports","Take-Two Interactive",0.14,0.08,0.0,0.02,0.25
"Row2274","Donkey Kong",3,1981,"Platform","Nintendo",3.16,0.75,1.3900000000000001,0.37000000000000005,5.659999999999999
"Row2275","Donkey Kong 64",1,1999,"Platform","Nintendo",3.33,0.79,1.09,0.06,5.27
"Row2276","Donkey Kong Barrel Blast",1,2007,"Racing","Nintendo",0.2,0.26,0.11,0.06,0.64
"Row2277","Donkey Kong Classics",1,1988,"Platform","Nintendo",0.59,0.14,0.81,0.02,1.56
"Row2278","Donkey Kong Country",3,1994,"Platform","Nintendo",6.6000000000000005,2.9099999999999997,3.59,0.43,13.530000000000001
"Row2279","Donkey Kong Country 2",1,2004,"Platform","Nintendo",0.79,0.27,0.12,0.04,1.23
"Row2280","Donkey Kong Country 2: Diddy's Kong Quest",1,1995,"Platform","Nintendo",2.1,0.74,2.2,0.11,5.15
"Row2281","Donkey Kong Country 3",1,2005,"Platform","Nintendo",0.45,0.17,0.14,0.01,0.77
"Row2282","Donkey Kong Country 3: Dixie Kong's Double Trouble!",1,1996,"Platform","Nintendo",1.17,0.5,1.75,0.08,3.51
"Row2283","Donkey Kong Country Returns",2,2010,"Platform","Nintendo",3.98,2.46,1.4300000000000002,0.59,8.46
"Row2284","Donkey Kong Country: Tropical Freeze",1,2014,"Platform","Nintendo",0.73,0.52,0.15,0.12,1.52
"Row2285","Donkey Kong GB: Dinky Kong & Dixie Kong",1,2000,"Platform","Nintendo",0.0,0.0,0.28,0.0,0.28
"Row2286","Donkey Kong Jr.",1,1983,"Platform","Nintendo",0.33,0.07,0.7,0.01,1.11
"Row2287","Donkey Kong Jungle Beat",2,2004,"Platform","Nintendo",0.84,0.23,0.24,0.04,1.35
"Row2288","Donkey Kong Jungle Climber",1,2007,"Platform","Nintendo",0.26,0.04,0.24,0.03,0.56
"Row2289","Donkey Kong Junior",1,1981,"Platform","Atari",0.9,0.05,0.0,0.01,0.97
"Row2290","Donkey Kong Land",1,1994,"Platform","Nintendo",1.97,0.76,1.07,0.11,3.91
"Row2291","Donkey Kong Land II",1,1996,"Platform","Nintendo",1.39,0.48,0.4,0.08,2.35
"Row2292","Donkey Konga",1,2003,"Misc","Nintendo",0.5,0.16,0.46,0.03,1.15
"Row2293","Donkey Konga 2",1,2004,"Misc","Nintendo",0.3,0.08,0.0,0.01,0.39
"Row2294","Dood's Big Adventure",1,2010,"Platform","THQ",0.22,0.01,0.0,0.02,0.25
"Row2295","Doodle Hex",1,2008,"Puzzle","Pinnacle",0.0,0.03,0.0,0.0,0.03
"Row2296","Doom",3,1992,"Shooter","Infogrames",0.55,0.33999999999999997,0.0,0.05,0.9500000000000001
"Row2297","Doom (2016)",3,2016,"Shooter","Bethesda Softworks",0.94,0.99,0.02,0.29000000000000004,2.25
"Row2298","Doom 3",2,2004,"Shooter","Activision",0.9,0.47,0.0,0.06999999999999999,1.4400000000000002
"Row2299","Doom 3 BFG Edition",3,2012,"Shooter","Bethesda Softworks",0.54,0.41000000000000003,0.0,0.15000000000000002,1.11
"Row2300","Doom 3: Resurrection of Evil",1,2005,"Shooter","Activision",0.53,0.15,0.0,0.03,0.71
"Row2301","Doom 64",1,1997,"Shooter","Midway Games",0.38,0.08,0.0,0.01,0.47
"Row2302","Doom II: Hell on Earth",2,1994,"Shooter","Virgin Interactive",2.0799999999999996,1.41,0.0,0.16,3.65
"Row2303","Dora & Kai-Lan's Pet Shelter",1,2011,"Strategy","Take-Two Interactive",0.08,0.01,0.0,0.01,0.1
"Row2304","Dora The Explorer: Dora Saves the Snow Princess",3,2008,"Platform","Take-Two Interactive",0.96,0.33999999999999997,0.0,0.13,1.4100000000000001
"Row2305","Dora the Explorer: Dora Puppy",1,2009,"Misc","Take-Two Interactive",0.39,0.01,0.0,0.03,0.43
"Row2306","Dora the Explorer: Dora Saves the Crystal Kingdom",2,2009,"Misc","Take-Two Interactive",0.29,0.05,0.0,0.03,0.36
"Row2307","Dora the Explorer: Dora Saves the Mermaids",2,2007,"Platform","Take-Two Interactive",1.03,0.060000000000000005,0.0,0.1,1.1800000000000002
"Row2308","Dora the Explorer: Game Boy Advance Video Volume 1",1,2004,"Misc","N/A",0.18,0.07,0.0,0.0,0.26
"Row2309","Dora the Explorer: Journey to the Purple Planet",2,2005,"Adventure","Global Star",0.21,0.11,0.0,0.03,0.36
"Row2310","Dora the Explorer: Super Spies",1,2004,"Platform","Gotham Games",0.44,0.16,0.0,0.01,0.61
"Row2311","Dora the Explorer: Super Star Adventures",1,2004,"Adventure","Game Factory",0.17,0.06,0.0,0.0,0.24
"Row2312","Dora the Explorer: The Search for Pirate Pig's Treasure",1,2002,"Adventure","NewKidCo",0.19,0.07,0.0,0.0,0.26
"Row2313","Dora's Big Birthday Adventure",3,2010,"Misc","Take-Two Interactive",0.19999999999999998,0.03,0.0,0.02,0.24000000000000002
"Row2314","Dora's Cooking Club",1,2010,"Misc","Take-Two Interactive",0.08,0.01,0.0,0.01,0.1
"Row2315","DoraMoji: Nobita no Kanji Daisakusen",1,2015,"Misc","Shogakukan",0.0,0.0,0.03,0.0,0.03
"Row2316","Dorabase 2: Nettou Ultra Stadium",1,2009,"Sports","Namco Bandai Games",0.0,0.0,0.12,0.0,0.12
"Row2317","Dorabase DS: Dramatic Stadium",1,2007,"Sports","Namco Bandai Games",0.0,0.0,0.21,0.0,0.21
"Row2318","Doraemon",1,1986,"Action","Hudson Soft",0.0,0.0,1.15,0.0,1.15
"Row2319","Doraemon 2: Nobita no Toizurando Daibouken",1,1993,"Role-Playing","Epoch",0.0,0.0,0.05,0.0,0.05
"Row2320","Doraemon 3: Nobi Dai no Machi SOS!",1,2000,"Platform","Epoch",0.0,0.0,0.09,0.06,0.15
"Row2321","Doraemon 4: Nobita to Toki no Okoku",1,1995,"Platform","Epoch",0.0,0.0,0.06,0.0,0.06
"Row2322","Doraemon Wii: Himitsu Douguou Ketteisen!",1,2007,"Misc","Sega",0.0,0.0,0.01,0.0,0.01
"Row2323","Doraemon: Nobita and the Island of Miracles",1,2012,"Action","FuRyu",0.0,0.0,0.08,0.0,0.08
"Row2324","Doraemon: Nobita no Kyouryuu 2006 DS",1,2006,"Role-Playing","Sega",0.0,0.0,0.05,0.0,0.05
"Row2325","Doraemon: Nobita no Shin Makai Daibouken DS",1,2007,"Role-Playing","Sega",0.0,0.0,0.07,0.0,0.07
"Row2326","Doraemon: Nobita no Uchuu Eiyuuki",1,2015,"Action","FuRyu",0.0,0.0,0.06,0.0,0.06
"Row2327","Doraemon: Nobita to Himitsu Dougu Hakubutsukan",1,2013,"Action","FuRyu",0.0,0.0,0.07,0.0,0.07
"Row2328","Doraemon: Nobita to Midori no Kyojinden DS",1,2008,"Platform","Sega",0.0,0.0,0.09,0.0,0.09
"Row2329","Doraemon: Shin Nobita no Daimakyou Peko to 5-nin no Tankenta",1,2014,"Action","FuRyu",0.0,0.0,0.04,0.0,0.04
"Row2330","Doraemon: Shin Nobita no Nihon Tanjou",1,2016,"Misc","FuRyu",0.0,0.0,0.04,0.0,0.04
"Row2331","Doshin the Giant",1,2002,"Simulation","Nintendo",0.0,0.0,0.14,0.0,0.14
"Row2332","Double Dragon",1,1989,"Action","Activision",0.45,0.02,0.0,0.01,0.47
"Row2333","Double Dragon Advance",1,2003,"Action","Atlus",0.03,0.01,0.0,0.0,0.05
"Row2334","Double Pack: Finding Nemo / The Incredibles",1,2006,"Action","THQ",0.31,0.09,0.0,0.01,0.42
"Row2335","Double Sequence: The Q-Virus Invasion",1,2008,"Puzzle","Zoo Digital Publishing",0.01,0.0,0.0,0.0,0.01
"Row2336","Double Value!: ATV Thunder Ridge Riders / Monster Trucks Mayhem",1,2007,"Racing","Zoo Digital Publishing",0.03,0.0,0.0,0.0,0.04
"Row2337","Doubutsu no Mori",1,2001,"Simulation","Nintendo",0.0,0.0,0.26,0.05,0.31
"Row2338","Doukoku Shoshite...",1,1998,"Adventure","Data East",0.0,0.0,0.11,0.0,0.11
"Row2339","Doukyuusei",1,1995,"Adventure","NEC",0.0,0.0,0.14,0.0,0.14
"Row2340","Doukyuusei 2",1,1997,"Role-Playing","NEC Interchannel",0.0,0.0,0.13,0.0,0.13
"Row2341","Doukyuusei if",1,1996,"Role-Playing","NEC",0.0,0.0,0.26,0.0,0.26
"Row2342","Downforce",1,2002,"Racing","Avalon Interactive",0.03,0.02,0.0,0.01,0.05
"Row2343","Downhill Domination",1,2003,"Racing","Codemasters",0.23,0.18,0.0,0.06,0.47
"Row2344","Downstream Panic!",1,2008,"Action","Atari",0.03,0.0,0.0,0.0,0.03
"Row2345","Downtown Nekketsu Jidaigek",1,2015,"Action","Arc System Works",0.0,0.0,0.02,0.0,0.02
"Row2346","Downtown Nekketsu Koushinkyoku: Soreyuke Daiundoukai All-Star Special",1,2015,"Action","Arc System Works",0.0,0.0,0.02,0.0,0.02
"Row2347","Downtown no Gaki no Tsukai Yaarahen de!! Zettai ni Tsukamatte Haikenai Gasu Kurobikari Land",1,2015,"Action","Alchemist",0.0,0.0,0.05,0.0,0.05
"Row2348","Dr. Mario",2,1989,"Puzzle","Nintendo",4.800000000000001,1.56,3.52,0.30000000000000004,10.19
"Row2349","Dr. Mario / Puzzle League",1,2005,"Puzzle","Nintendo",0.12,0.04,0.16,0.01,0.33
"Row2350","Dr. Mario 64",1,2001,"Puzzle","Nintendo",0.34,0.07,0.0,0.0,0.42
"Row2351","Dr. Muto",3,2002,"Platform","Midway Games",0.13999999999999999,0.07999999999999999,0.0,0.02,0.25
"Row2352","Dr. Seuss' The Cat in the Hat",2,2003,"Misc","Vivendi Games",0.35000000000000003,0.22999999999999998,0.0,0.07,0.67
"Row2353","Dr. Seuss: Green Eggs and Ham",1,2003,"Action","NewKidCo",0.04,0.01,0.0,0.0,0.05
"Row2354","Dr. Seuss: How the Grinch Stole Christmas",1,2007,"Action","CokeM Interactive",0.29,0.0,0.0,0.02,0.31
"Row2355","Dr. Slump & Arale-Chan",1,2008,"Adventure","Namco Bandai Games",0.0,0.0,0.01,0.0,0.01
"Row2356","Draglade",1,2007,"Fighting","505 Games",0.09,0.0,0.0,0.01,0.1
"Row2357","Draglade (JP sales)",1,2007,"Fighting","505 Games",0.0,0.0,0.04,0.0,0.04
"Row2358","Dragon Age II",3,2011,"Action","Electronic Arts",1.35,0.9000000000000001,0.060000000000000005,0.3,2.6
"Row2359","Dragon Age Origins: Awakening",3,2010,"Role-Playing","Electronic Arts",0.5800000000000001,0.2,0.0,0.08,0.87
"Row2360","Dragon Age: Inquisition",5,2014,"Role-Playing","Electronic Arts",2.2,1.87,0.13,0.6100000000000001,4.81
"Row2361","Dragon Age: Origins",3,2009,"Role-Playing","Electronic Arts",2.7199999999999998,1.46,0.11,0.5,4.77
"Row2362","Dragon Age: Origins - Ultimate Edition",1,2010,"Role-Playing","Electronic Arts",0.0,0.12,0.0,0.02,0.14
"Row2363","Dragon Ball GT: Final Bout",1,1997,"Fighting","Namco Bandai Games",0.02,0.02,0.22,0.02,0.27
"Row2364","Dragon Ball GT: Game Boy Advance Video Volume 1",1,2004,"Misc","N/A",0.12,0.05,0.0,0.0,0.17
"Row2365","Dragon Ball GT: Transformation",1,2005,"Action","Atari",0.2,0.08,0.0,0.01,0.28
"Row2366","Dragon Ball Heroes: Ultimate Mission",1,2013,"Misc","Namco Bandai Games",0.0,0.0,0.29,0.0,0.29
"Row2367","Dragon Ball Heroes: Ultimate Mission 2",1,2014,"Strategy","Namco Bandai Games",0.0,0.0,0.31,0.0,0.31
"Row2368","Dragon Ball Kai: Ultimate Butouden",1,2011,"Fighting","Namco Bandai Games",0.0,0.0,0.09,0.0,0.09
"Row2369","Dragon Ball Z",1,1993,"Fighting","Namco Bandai Games",0.0,0.0,1.45,0.0,1.45
"Row2370","Dragon Ball Z Hyper Dimension",1,1995,"Fighting","Namco Bandai Games",0.0,0.0,0.21,0.0,0.21
